run,tag,step,value
test/orient_err_per_tps/Pedestrian,test/orient_err_per_tps,257,1.7321381568908691
test/orient_err_per_tps/Pedestrian,test/orient_err_per_tps,289,1.967596173286438
test/orient_err_per_tps/Pedestrian,test/orient_err_per_tps,321,2.0671396255493164
test/orient_err_per_tps/Pedestrian,test/orient_err_per_tps,353,1.295136570930481
test/orient_err_per_tps/Pedestrian,test/orient_err_per_tps,385,1.8590525388717651
test/orient_err_per_tps/Pedestrian,test/orient_err_per_tps,417,1.978193759918213
test/orient_err_per_tps/Pedestrian,test/orient_err_per_tps,449,1.336930751800537
test/pred_accs/Car,test/pred_accs,5,0.8865079283714294
test/pred_accs/Car,test/pred_accs,9,0.8741180300712585
test/pred_accs/Car,test/pred_accs,13,0.8995788097381592
test/pred_accs/Car,test/pred_accs,17,0.9390698075294495
test/pred_accs/Car,test/pred_accs,21,0.898139238357544
test/pred_accs/Car,test/pred_accs,25,0.8840339779853821
test/pred_accs/Car,test/pred_accs,29,0.8722677826881409
test/pred_accs/Car,test/pred_accs,33,0.8512161374092102
test/pred_accs/Car,test/pred_accs,37,0.8950715661048889
test/pred_accs/Car,test/pred_accs,41,0.8693440556526184
test/pred_accs/Car,test/pred_accs,45,0.8751089572906494
test/pred_accs/Car,test/pred_accs,49,0.8647988438606262
test/pred_accs/Car,test/pred_accs,53,0.8879369497299194
test/pred_accs/Car,test/pred_accs,57,0.8730079531669617
test/pred_accs/Car,test/pred_accs,61,0.8645816445350647
test/pred_accs/Car,test/pred_accs,65,0.8631174564361572
test/pred_accs/Car,test/pred_accs,69,0.8421679139137268
test/pred_accs/Car,test/pred_accs,73,0.8337112069129944
test/pred_accs/Car,test/pred_accs,77,0.8771013021469116
test/pred_accs/Car,test/pred_accs,81,0.8437322378158569
test/pred_accs/Car,test/pred_accs,85,0.8158257603645325
test/pred_accs/Car,test/pred_accs,89,0.812157928943634
test/pred_accs/Car,test/pred_accs,93,0.8603581786155701
test/pred_accs/Car,test/pred_accs,97,0.8504499793052673
test/pred_accs/Car,test/pred_accs,101,0.8546373248100281
test/pred_accs/Car,test/pred_accs,105,0.8317917585372925
test/pred_accs/Car,test/pred_accs,109,0.8615128993988037
test/pred_accs/Car,test/pred_accs,113,0.8591440320014954
test/pred_accs/Car,test/pred_accs,117,0.8411435484886169
test/pred_accs/Car,test/pred_accs,121,0.8499262928962708
test/pred_accs/Car,test/pred_accs,125,0.907791018486023
test/pred_accs/Car,test/pred_accs,129,0.8409180641174316
test/pred_accs/Car,test/pred_accs,133,0.857336163520813
test/pred_accs/Car,test/pred_accs,137,0.8177570700645447
test/pred_accs/Car,test/pred_accs,141,0.8389267325401306
test/pred_accs/Car,test/pred_accs,145,0.8044324517250061
test/pred_accs/Car,test/pred_accs,149,0.8060315251350403
test/pred_accs/Car,test/pred_accs,153,0.7917948365211487
test/pred_accs/Car,test/pred_accs,157,0.7587646842002869
test/pred_accs/Car,test/pred_accs,161,0.674663245677948
test/pred_accs/Car,test/pred_accs,165,0.6888495683670044
test/pred_accs/Car,test/pred_accs,169,0.7295290231704712
test/pred_accs/Car,test/pred_accs,173,0.7810171246528625
test/pred_accs/Car,test/pred_accs,177,0.7188315987586975
test/pred_accs/Car,test/pred_accs,181,0.7683948278427124
test/pred_accs/Car,test/pred_accs,185,0.8316850662231445
test/pred_accs/Car,test/pred_accs,189,0.8360427618026733
test/pred_accs/Car,test/pred_accs,193,0.8574879169464111
test/pred_accs/Car,test/pred_accs,197,0.8856554627418518
test/pred_accs/Car,test/pred_accs,201,0.853472888469696
test/pred_accs/Car,test/pred_accs,205,0.896512508392334
test/pred_accs/Car,test/pred_accs,209,0.8135396242141724
test/pred_accs/Car,test/pred_accs,213,0.7405166625976562
test/pred_accs/Car,test/pred_accs,217,0.6486403942108154
test/pred_accs/Car,test/pred_accs,221,0.6159329414367676
test/pred_accs/Car,test/pred_accs,225,0.5961824059486389
test/pred_accs/Car,test/pred_accs,229,0.5479952096939087
test/pred_accs/Car,test/pred_accs,233,0.707168459892273
test/pred_accs/Car,test/pred_accs,237,0.7189028859138489
test/pred_accs/Car,test/pred_accs,241,0.7901713252067566
test/pred_accs/Car,test/pred_accs,245,0.8414865732192993
test/pred_accs/Car,test/pred_accs,249,0.8347621560096741
test/pred_accs/Car,test/pred_accs,253,0.8379279375076294
test/pred_accs/Car,test/pred_accs,257,0.7705953121185303
test/pred_accs/Car,test/pred_accs,261,0.7045720815658569
test/pred_accs/Car,test/pred_accs,265,0.7437800168991089
test/pred_accs/Car,test/pred_accs,269,0.7110844254493713
test/pred_accs/Car,test/pred_accs,273,0.6575894951820374
test/pred_accs/Car,test/pred_accs,277,0.7126136422157288
test/pred_accs/Car,test/pred_accs,281,0.7729011178016663
test/pred_accs/Car,test/pred_accs,285,0.8561177849769592
test/pred_accs/Car,test/pred_accs,289,0.7866181135177612
test/pred_accs/Car,test/pred_accs,293,0.862326979637146
test/pred_accs/Car,test/pred_accs,297,0.8641617894172668
test/pred_accs/Car,test/pred_accs,301,0.8866814970970154
test/pred_accs/Car,test/pred_accs,305,0.8480471968650818
test/pred_accs/Car,test/pred_accs,309,0.8589929342269897
test/pred_accs/Car,test/pred_accs,313,0.8469865918159485
test/pred_accs/Car,test/pred_accs,317,0.7932079434394836
test/pred_accs/Car,test/pred_accs,321,0.8479524254798889
test/pred_accs/Car,test/pred_accs,325,0.8357649445533752
test/pred_accs/Car,test/pred_accs,329,0.8621308207511902
test/pred_accs/Car,test/pred_accs,333,0.815009355545044
test/pred_accs/Car,test/pred_accs,337,0.768078088760376
test/pred_accs/Car,test/pred_accs,341,0.7572399973869324
test/pred_accs/Car,test/pred_accs,345,0.7793998122215271
test/pred_accs/Car,test/pred_accs,349,0.8067548274993896
test/pred_accs/Car,test/pred_accs,353,0.7803301215171814
test/pred_accs/Car,test/pred_accs,357,0.8099504113197327
test/pred_accs/Car,test/pred_accs,361,0.8232086896896362
test/pred_accs/Car,test/pred_accs,365,0.9052676558494568
test/pred_accs/Car,test/pred_accs,369,0.9325841069221497
test/pred_accs/Car,test/pred_accs,373,0.9452781081199646
test/pred_accs/Car,test/pred_accs,377,0.8457067012786865
test/pred_accs/Car,test/pred_accs,381,0.7654656171798706
test/pred_accs/Car,test/pred_accs,385,0.7577374577522278
test/pred_accs/Car,test/pred_accs,389,0.8309048414230347
test/pred_accs/Car,test/pred_accs,393,0.8492168188095093
test/pred_accs/Car,test/pred_accs,397,0.8051190972328186
test/pred_accs/Car,test/pred_accs,401,0.823205828666687
test/pred_accs/Car,test/pred_accs,405,0.7907385230064392
test/pred_accs/Car,test/pred_accs,409,0.8205034732818604
test/pred_accs/Car,test/pred_accs,413,0.8040809035301208
test/pred_accs/Car,test/pred_accs,417,0.8192727565765381
test/pred_accs/Car,test/pred_accs,421,0.8359304070472717
test/pred_accs/Car,test/pred_accs,425,0.8980844020843506
test/pred_accs/Car,test/pred_accs,429,0.8428593277931213
test/pred_accs/Car,test/pred_accs,433,0.8185228705406189
test/pred_accs/Car,test/pred_accs,437,0.7500509023666382
test/pred_accs/Car,test/pred_accs,441,0.6457518339157104
test/pred_accs/Car,test/pred_accs,445,0.6477059125900269
test/pred_accs/Car,test/pred_accs,449,0.7590315341949463
test/pred_accs/Car,test/pred_accs,453,0.8738202452659607
test/pred_accs/Car,test/pred_accs,457,0.8963662981987
test/pred_accs/Car,test/pred_accs,461,0.8962625861167908
test/pred_accs/Car,test/pred_accs,465,0.8367367386817932
test/pred_accs/Car,test/pred_accs,469,0.8012596964836121
test/pred_accs/Cyclist,test/pred_accs,5,0.6666666865348816
test/pred_accs/Cyclist,test/pred_accs,9,0.3333333432674408
test/pred_accs/Cyclist,test/pred_accs,13,0.7291666865348816
test/pred_accs/Cyclist,test/pred_accs,17,0.695652186870575
test/pred_accs/Cyclist,test/pred_accs,21,0.5208333730697632
test/pred_accs/Cyclist,test/pred_accs,25,0.2916666567325592
test/pred_accs/Cyclist,test/pred_accs,29,0.2651515007019043
test/pred_accs/Cyclist,test/pred_accs,33,0.5
test/pred_accs/Cyclist,test/pred_accs,37,0.699999988079071
test/pred_accs/Cyclist,test/pred_accs,41,0.7333333492279053
test/pred_accs/Cyclist,test/pred_accs,45,0.1411290317773819
test/pred_accs/Cyclist,test/pred_accs,49,0.25961539149284363
test/pred_accs/Cyclist,test/pred_accs,53,0.20952382683753967
test/pred_accs/Cyclist,test/pred_accs,57,0.54347825050354
test/pred_accs/Cyclist,test/pred_accs,61,0.5247669219970703
test/pred_accs/Cyclist,test/pred_accs,65,0.75
test/pred_accs/Cyclist,test/pred_accs,69,0.625
test/pred_accs/Cyclist,test/pred_accs,73,0.6428571343421936
test/pred_accs/Cyclist,test/pred_accs,77,0.5119879841804504
test/pred_accs/Cyclist,test/pred_accs,81,0.5160605907440186
test/pred_accs/Cyclist,test/pred_accs,85,0.1875
test/pred_accs/Cyclist,test/pred_accs,89,0.3339371979236603
test/pred_accs/Cyclist,test/pred_accs,93,0.3333333432674408
test/pred_accs/Cyclist,test/pred_accs,97,0.3478260934352875
test/pred_accs/Cyclist,test/pred_accs,101,0.5249999761581421
test/pred_accs/Cyclist,test/pred_accs,105,0.10000000149011612
test/pred_accs/Cyclist,test/pred_accs,109,0.4375
test/pred_accs/Cyclist,test/pred_accs,113,0.41575756669044495
test/pred_accs/Cyclist,test/pred_accs,117,0.5
test/pred_accs/Cyclist,test/pred_accs,121,0.25961539149284363
test/pred_accs/Cyclist,test/pred_accs,125,0.06380952149629593
test/pred_accs/Cyclist,test/pred_accs,129,0.5083333253860474
test/pred_accs/Cyclist,test/pred_accs,133,0.06666667014360428
test/pred_accs/Cyclist,test/pred_accs,137,0.0
test/pred_accs/Cyclist,test/pred_accs,141,1.0
test/pred_accs/Cyclist,test/pred_accs,145,0.6666666865348816
test/pred_accs/Cyclist,test/pred_accs,149,0.4166666865348816
test/pred_accs/Cyclist,test/pred_accs,153,0.36813727021217346
test/pred_accs/Cyclist,test/pred_accs,157,0.4583333432674408
test/pred_accs/Cyclist,test/pred_accs,161,0.37022989988327026
test/pred_accs/Cyclist,test/pred_accs,165,0.4000000059604645
test/pred_accs/Cyclist,test/pred_accs,169,0.4000000059604645
test/pred_accs/Cyclist,test/pred_accs,173,0.23602941632270813
test/pred_accs/Cyclist,test/pred_accs,177,0.6790123581886292
test/pred_accs/Cyclist,test/pred_accs,181,0.5
test/pred_accs/Cyclist,test/pred_accs,185,0.32351046800613403
test/pred_accs/Cyclist,test/pred_accs,189,0.6666666865348816
test/pred_accs/Cyclist,test/pred_accs,193,0.5
test/pred_accs/Cyclist,test/pred_accs,197,0.5494364500045776
test/pred_accs/Cyclist,test/pred_accs,201,1.0
test/pred_accs/Cyclist,test/pred_accs,205,0.6071428060531616
test/pred_accs/Cyclist,test/pred_accs,209,0.8999999761581421
test/pred_accs/Cyclist,test/pred_accs,213,0.4134615361690521
test/pred_accs/Cyclist,test/pred_accs,217,0.014550265856087208
test/pred_accs/Cyclist,test/pred_accs,221,0.6134510636329651
test/pred_accs/Cyclist,test/pred_accs,225,0.8105262517929077
test/pred_accs/Cyclist,test/pred_accs,229,0.9285714030265808
test/pred_accs/Cyclist,test/pred_accs,233,0.34888437390327454
test/pred_accs/Cyclist,test/pred_accs,237,0.3392857015132904
test/pred_accs/Cyclist,test/pred_accs,241,0.5138888955116272
test/pred_accs/Cyclist,test/pred_accs,245,0.20769231021404266
test/pred_accs/Cyclist,test/pred_accs,249,0.20000000298023224
test/pred_accs/Cyclist,test/pred_accs,253,0.3704867959022522
test/pred_accs/Cyclist,test/pred_accs,257,0.5555555820465088
test/pred_accs/Cyclist,test/pred_accs,261,0.5776396989822388
test/pred_accs/Cyclist,test/pred_accs,265,0.06926406919956207
test/pred_accs/Cyclist,test/pred_accs,273,0.10134609788656235
test/pred_accs/Cyclist,test/pred_accs,277,0.410681813955307
test/pred_accs/Cyclist,test/pred_accs,281,0.8071428537368774
test/pred_accs/Cyclist,test/pred_accs,285,0.75
test/pred_accs/Cyclist,test/pred_accs,289,0.5
test/pred_accs/Cyclist,test/pred_accs,293,0.75
test/pred_accs/Cyclist,test/pred_accs,297,0.01315789483487606
test/pred_accs/Cyclist,test/pred_accs,301,0.6000000238418579
test/pred_accs/Cyclist,test/pred_accs,305,0.2628205120563507
test/pred_accs/Cyclist,test/pred_accs,309,0.03030303120613098
test/pred_accs/Cyclist,test/pred_accs,313,0.6733333468437195
test/pred_accs/Cyclist,test/pred_accs,317,0.5888888835906982
test/pred_accs/Cyclist,test/pred_accs,321,0.05000000074505806
test/pred_accs/Cyclist,test/pred_accs,325,0.25
test/pred_accs/Cyclist,test/pred_accs,329,0.5
test/pred_accs/Cyclist,test/pred_accs,333,0.21651315689086914
test/pred_accs/Cyclist,test/pred_accs,337,1.0
test/pred_accs/Cyclist,test/pred_accs,341,0.1666666716337204
test/pred_accs/Cyclist,test/pred_accs,345,0.2678571343421936
test/pred_accs/Cyclist,test/pred_accs,349,0.3812708854675293
test/pred_accs/Cyclist,test/pred_accs,353,0.699999988079071
test/pred_accs/Cyclist,test/pred_accs,357,0.42222222685813904
test/pred_accs/Cyclist,test/pred_accs,361,0.0
test/pred_accs/Cyclist,test/pred_accs,365,0.1666666716337204
test/pred_accs/Cyclist,test/pred_accs,369,0.33908045291900635
test/pred_accs/Cyclist,test/pred_accs,373,0.6666666865348816
test/pred_accs/Cyclist,test/pred_accs,377,0.2485654056072235
test/pred_accs/Cyclist,test/pred_accs,381,0.6666666865348816
test/pred_accs/Cyclist,test/pred_accs,385,0.8076923489570618
test/pred_accs/Cyclist,test/pred_accs,389,0.5069444179534912
test/pred_accs/Cyclist,test/pred_accs,393,0.31397974491119385
test/pred_accs/Cyclist,test/pred_accs,397,0.5249999761581421
test/pred_accs/Cyclist,test/pred_accs,401,0.498855322599411
test/pred_accs/Cyclist,test/pred_accs,405,0.5096153616905212
test/pred_accs/Cyclist,test/pred_accs,409,0.625
test/pred_accs/Cyclist,test/pred_accs,413,0.5
test/pred_accs/Cyclist,test/pred_accs,417,0.5080819129943848
test/pred_accs/Cyclist,test/pred_accs,421,0.5822222232818604
test/pred_accs/Cyclist,test/pred_accs,425,0.25760582089424133
test/pred_accs/Cyclist,test/pred_accs,429,0.523809552192688
test/pred_accs/Cyclist,test/pred_accs,433,0.34090909361839294
test/pred_accs/Cyclist,test/pred_accs,437,1.0
test/pred_accs/Cyclist,test/pred_accs,441,0.2755747139453888
test/pred_accs/Cyclist,test/pred_accs,445,1.0
test/pred_accs/Cyclist,test/pred_accs,449,0.3333333432674408
test/pred_accs/Cyclist,test/pred_accs,453,0.5
test/pred_accs/Cyclist,test/pred_accs,457,0.6074073910713196
test/pred_accs/Cyclist,test/pred_accs,461,0.37566137313842773
test/pred_accs/Cyclist,test/pred_accs,465,0.75
test/pred_accs/Cyclist,test/pred_accs,469,0.5833333134651184
test/pred_accs/Pedestrian,test/pred_accs,5,0.8712121844291687
test/pred_accs/Pedestrian,test/pred_accs,9,0.6509294509887695
test/pred_accs/Pedestrian,test/pred_accs,13,0.48402929306030273
test/pred_accs/Pedestrian,test/pred_accs,17,0.1675347238779068
test/pred_accs/Pedestrian,test/pred_accs,21,0.47206398844718933
test/pred_accs/Pedestrian,test/pred_accs,25,0.45643195509910583
test/pred_accs/Pedestrian,test/pred_accs,29,0.6440837979316711
test/pred_accs/Pedestrian,test/pred_accs,33,0.4954163134098053
test/pred_accs/Pedestrian,test/pred_accs,37,0.5234593749046326
test/pred_accs/Pedestrian,test/pred_accs,41,0.30819228291511536
test/pred_accs/Pedestrian,test/pred_accs,45,0.8148148059844971
test/pred_accs/Pedestrian,test/pred_accs,49,0.4096376597881317
test/pred_accs/Pedestrian,test/pred_accs,53,0.4998347759246826
test/pred_accs/Pedestrian,test/pred_accs,57,0.7074779868125916
test/pred_accs/Pedestrian,test/pred_accs,61,0.44958510994911194
test/pred_accs/Pedestrian,test/pred_accs,65,0.5159665942192078
test/pred_accs/Pedestrian,test/pred_accs,69,0.6400759220123291
test/pred_accs/Pedestrian,test/pred_accs,73,0.4211371839046478
test/pred_accs/Pedestrian,test/pred_accs,77,0.39321959018707275
test/pred_accs/Pedestrian,test/pred_accs,81,0.4538790285587311
test/pred_accs/Pedestrian,test/pred_accs,85,0.5570207834243774
test/pred_accs/Pedestrian,test/pred_accs,89,0.5367844700813293
test/pred_accs/Pedestrian,test/pred_accs,93,0.3897654414176941
test/pred_accs/Pedestrian,test/pred_accs,97,0.4464285671710968
test/pred_accs/Pedestrian,test/pred_accs,101,0.32770293951034546
test/pred_accs/Pedestrian,test/pred_accs,105,0.8768115639686584
test/pred_accs/Pedestrian,test/pred_accs,109,0.5834567546844482
test/pred_accs/Pedestrian,test/pred_accs,113,0.48232269287109375
test/pred_accs/Pedestrian,test/pred_accs,117,0.4012143313884735
test/pred_accs/Pedestrian,test/pred_accs,121,0.3076923191547394
test/pred_accs/Pedestrian,test/pred_accs,125,0.3960162401199341
test/pred_accs/Pedestrian,test/pred_accs,129,0.6746158003807068
test/pred_accs/Pedestrian,test/pred_accs,133,0.4264985918998718
test/pred_accs/Pedestrian,test/pred_accs,137,0.5699999928474426
test/pred_accs/Pedestrian,test/pred_accs,141,0.3764705955982208
test/pred_accs/Pedestrian,test/pred_accs,145,0.6480621695518494
test/pred_accs/Pedestrian,test/pred_accs,149,0.5735467076301575
test/pred_accs/Pedestrian,test/pred_accs,153,0.8830280900001526
test/pred_accs/Pedestrian,test/pred_accs,157,0.4677410125732422
test/pred_accs/Pedestrian,test/pred_accs,161,0.7764285802841187
test/pred_accs/Pedestrian,test/pred_accs,165,0.9007440209388733
test/pred_accs/Pedestrian,test/pred_accs,169,0.7933681011199951
test/pred_accs/Pedestrian,test/pred_accs,173,0.7603264451026917
test/pred_accs/Pedestrian,test/pred_accs,177,0.6891993880271912
test/pred_accs/Pedestrian,test/pred_accs,181,0.44322043657302856
test/pred_accs/Pedestrian,test/pred_accs,185,0.500896692276001
test/pred_accs/Pedestrian,test/pred_accs,189,0.4483279287815094
test/pred_accs/Pedestrian,test/pred_accs,193,0.732275128364563
test/pred_accs/Pedestrian,test/pred_accs,197,0.708727240562439
test/pred_accs/Pedestrian,test/pred_accs,201,0.563782274723053
test/pred_accs/Pedestrian,test/pred_accs,205,0.3666948080062866
test/pred_accs/Pedestrian,test/pred_accs,209,0.3858333230018616
test/pred_accs/Pedestrian,test/pred_accs,213,0.7795443534851074
test/pred_accs/Pedestrian,test/pred_accs,217,0.534805178642273
test/pred_accs/Pedestrian,test/pred_accs,221,0.8046643137931824
test/pred_accs/Pedestrian,test/pred_accs,225,0.602933943271637
test/pred_accs/Pedestrian,test/pred_accs,229,0.6713607311248779
test/pred_accs/Pedestrian,test/pred_accs,233,0.6282333731651306
test/pred_accs/Pedestrian,test/pred_accs,237,0.5583779215812683
test/pred_accs/Pedestrian,test/pred_accs,241,0.788095235824585
test/pred_accs/Pedestrian,test/pred_accs,245,0.5891430974006653
test/pred_accs/Pedestrian,test/pred_accs,249,0.729802668094635
test/pred_accs/Pedestrian,test/pred_accs,253,0.6149390339851379
test/pred_accs/Pedestrian,test/pred_accs,257,0.815018355846405
test/pred_accs/Pedestrian,test/pred_accs,261,0.6792575716972351
test/pred_accs/Pedestrian,test/pred_accs,265,0.6667488217353821
test/pred_accs/Pedestrian,test/pred_accs,269,0.7916666865348816
test/pred_accs/Pedestrian,test/pred_accs,273,0.5257214307785034
test/pred_accs/Pedestrian,test/pred_accs,277,0.817241370677948
test/pred_accs/Pedestrian,test/pred_accs,281,0.5361356735229492
test/pred_accs/Pedestrian,test/pred_accs,285,0.48943349719047546
test/pred_accs/Pedestrian,test/pred_accs,289,0.6315789222717285
test/pred_accs/Pedestrian,test/pred_accs,293,0.48692893981933594
test/pred_accs/Pedestrian,test/pred_accs,297,0.698910653591156
test/pred_accs/Pedestrian,test/pred_accs,301,0.5705598592758179
test/pred_accs/Pedestrian,test/pred_accs,305,0.7402299046516418
test/pred_accs/Pedestrian,test/pred_accs,309,0.5256756544113159
test/pred_accs/Pedestrian,test/pred_accs,313,0.6695480346679688
test/pred_accs/Pedestrian,test/pred_accs,317,0.6442645192146301
test/pred_accs/Pedestrian,test/pred_accs,321,0.6064028739929199
test/pred_accs/Pedestrian,test/pred_accs,325,0.5913009643554688
test/pred_accs/Pedestrian,test/pred_accs,329,0.6855158805847168
test/pred_accs/Pedestrian,test/pred_accs,333,0.7190170884132385
test/pred_accs/Pedestrian,test/pred_accs,337,0.5547631978988647
test/pred_accs/Pedestrian,test/pred_accs,341,0.6260249614715576
test/pred_accs/Pedestrian,test/pred_accs,345,0.6596779227256775
test/pred_accs/Pedestrian,test/pred_accs,349,0.701392650604248
test/pred_accs/Pedestrian,test/pred_accs,353,0.698924720287323
test/pred_accs/Pedestrian,test/pred_accs,357,0.5694444179534912
test/pred_accs/Pedestrian,test/pred_accs,361,0.36205407977104187
test/pred_accs/Pedestrian,test/pred_accs,365,0.351870596408844
test/pred_accs/Pedestrian,test/pred_accs,369,0.4085495173931122
test/pred_accs/Pedestrian,test/pred_accs,373,0.581214964389801
test/pred_accs/Pedestrian,test/pred_accs,377,0.4076923429965973
test/pred_accs/Pedestrian,test/pred_accs,381,0.8121393918991089
test/pred_accs/Pedestrian,test/pred_accs,385,0.5155263543128967
test/pred_accs/Pedestrian,test/pred_accs,389,0.48941391706466675
test/pred_accs/Pedestrian,test/pred_accs,393,0.6054356694221497
test/pred_accs/Pedestrian,test/pred_accs,397,0.7307692170143127
test/pred_accs/Pedestrian,test/pred_accs,401,0.6561616063117981
test/pred_accs/Pedestrian,test/pred_accs,405,0.5983458161354065
test/pred_accs/Pedestrian,test/pred_accs,409,0.558922529220581
test/pred_accs/Pedestrian,test/pred_accs,413,0.8845208883285522
